Date,Time,Site,Tracker_ID,NOCA_ID,Band,Colour_L,Colour_R,Sex,GPS_ID,Lat,Lon,Signal,Gain,Angle,Direction,Receiver,Temperature,Wind,Cloud,Precipitations,Snow_depth,Snow_hardness,Snow_water,Comments
11-13-2024,13:08,1,AMC,636,2991-46016,White/White,Metal/Yellow,F,11-13-24 NOCA636,45.43056,-73.93851,NA,NA,NA,NA,NEW,5,10,0,0,0,0,0,Flew towards the feeders.
11-15-2024,10:33,2,AM,641,2991-46022,Yellow/Black,Metal/Green,M,NA,45.4292672,-73.9391225,NA,NA,NA,NA,NEW,4,9,10,0,0,0,0,"Released by Ana, point taken with phone."
11-15-2024,10:33,2,AM,645,2651-73169,Yellow/Green,Metal/Green,M,NA,45.4292672,-73.9391225,NA,NA,NA,NA,NEW,4,9,10,0,0,0,0,"Released by Ana, point taken with phone."
11-15-2024,12:15,1,LF,636,2991-46016,White/White,Metal/Yellow,F,11-15-24 NOCA636,45.42965,-73.94071,226,20,260,straight,NEW,6,9,20,0,0,0,0,In a tree.
11-23-2024,8:30,2,LF,641,2991-46022,Yellow/Black,Metal/Green,M,11-23-24 NOCA641,45.43098,-73.93835,207,20,15,UP,NEW,5,9,100,0,0,0,0,Saw the bird in a tree
11-23-2024,8:45,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,11-23-24 NOCA645,45.43069,-73.9388,202,30,274,straight,NEW,5,9,100,0,0,0,0,
11-23-2024,9:00,1,LF,636,2991-46016,White/White,Metal/Yellow,F,11-23-24 NOCA636,45.4296,-73.94056,250,10,250,down,NEW,5,7,100,0,0,0,0,"No bird, only the antenna. No trace of the bird"
11-26-2024,10:04,2,AMC,641,2991-46022,Yellow/Black,Metal/Green,M,11-29-24 NOCA641-627,45.4295,-73.93832,230,20,NA,NA,NEW,1,14,90,0,0,0,0,"Forgot to take the antennas' bearing. Birds were together (641 and 627), in the pines near the E nets."
12-01-2024,11:20,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,12-01-24 NOCA645,45.43132,-73.93851,250,20,50,straight,NEW,-1,19,60,0,0,0,0,
12-06-2024,14:25,2,ET,645,2651-73169,Yellow/Green,Metal/Green,M,12-06-24 NOCA645,45.43098,-73.93837,235,30,1,straight,NEW,-6,24,20,0,0,0,0,Possibly saw the bird in a very shrubby area within the branches. Did not note the snow cover while there but I would estimate that there were 5 to 10 cm of hard snow
12-08-2024,13:05,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,12-08-24 NOCA645,45.43206,-73.83896,232,20,162,straight,NEW,3,13,80,0,14,3,4,Saw it in a bush in wooble alley
12-13-2024,10:20,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,12-13-24 NOCA645,45.43003,-73.93849,222,20,205,straight,NEW,-6,18,10,0,9,1,1,Saw it in the birdfeeder
12-13-2024,10:30,2,LF,641,2991-46022,Yellow/Black,Metal/Green,M,12-13-24 NOCA641,45.42905,-73.9381,220,20,230,UP,NEW,-6,20,5,0,9,1,1,In trees
12-18-2024,8:59,2,AMC,636b,2991-46024,Yellow/White,Metal/Green,M,NA,45.42928,-73.93911,NA,NA,NA,NA,NEW,1,12,100,0,NA,NA,NA,"Took GPS point with phone and forgot snow measurements. Bird flew well in bushed at the end of D nets, stayed there for a while before moving deeper in vegetation."
12-18-2024,9:06,1,AMC,625b,2991-46026,Green/Green,Metal/Green,M,NA,45.43057,-73.93851,NA,NA,NA,NA,NEW,1,12,100,0,NA,NA,NA,"Took GPS point with phone, bird flew in trees just before the feeders."
12-22-2024,8:40,2,LF,641,2991-46022,Yellow/Black,Metal/Green,M,12-22-24 NOCA641,45.42997,-73.93848,222,20,218,straight,NEW,-16,20,5,0,10,3,2,at the birdfeeder
12-22-2024,8:45,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,12-22-24 NOCA625,45.42998,-73.93848,233,20,218,straight,NEW,-16,20,5,0,10,3,2,at the bird feeder
12-22-2024,9:00,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,12-22-24 NOCA645,45.43048,-73.93918,217,20,214,straight,NEW,-16,20,0,0,10,3,2,
01-02-2025,9:50,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,01-02-25 NOCA645,45.42904,-73.938,211,30,127,UP,NEW,-1,28,100,0,5,3,1,
01-02-2025,10:20,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,01-02-25 NOCA625b,45.43024,-73.93998,223,20,110,straight,NEW,-1,36,100,0,5,3,1,
01-02-2025,10:40,2,LF,641,2991-46022,Yellow/Black,Metal/Green,M,01-02-25 NOCA641,45.43029,-73.93999,199,30,4,UP,NEW,-1,30,100,0,5,3,1,
01-07-2025,9:15,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,01-07-25 NOCA625b,45.42982,-73.93848,209,30,195,straight,NEW,-9,22,100,0,7,1,1,Saw it with more cardinals including 627 at a birdfeeder
01-07-2025,9:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,01-07-25 NOCA645,45.43024,-73.93782,249,20,200,straight,NEW,-8,22,100,0,7,1,1,Saw it in branches
01-07-2025,9:40,2,LF,641,2991-46022,Yellow/Black,Metal/Green,M,01-07-25 NOCA641,45.42848,-73.93703,219,20,236,UP,NEW,-8,22,100,0,7,1,1,
01-14-2025,10:30,2,LF,636b,2991-46024,Yellow/White,Metal/Green,M,01-14-25 NOCA636b,45.43579,-73.94461,211,30,127,UP,NEW,-5,20,90,0,17,1,1,In a trees next to a field with 641
01-14-2025,10:30,2,LF,641,2991-46022,Yellow/Black,Metal/Green,M,01-14-25 NOCA641,45.43579,-73.94461,200,30,127,UP,NEW,-5,20,90,0,17,1,1,In a trees next to a field with 636
01-14-2025,11:40,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,01-14-25 NOCA6345,45.42871,-73.93086,216,20,86,UP,NEW,-4,24,100,0,17,1,1,
02-08-2025,8:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,02-08-25 NOCA645,45.43122,-73.93854,210,30,146,UP,NEW,-11,9,0,0,27,1,2,
02-11-2025,9:40,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,02-11-25 NOCA625b,45.4217,-73.93443,145,50,270,UP,NEW,-7,19,100,0,25,1,1,
02-11-2025,10:45,2,LF,636b,2991-46024,Yellow/White,Metal/Green,M,02-11-25 NOCA636b,45.42392,-73.9418,234,20,133,straight,NEW,-6,20,100,0,25,1,1,
02-11-2025,12:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,02-11-25 NOCA645,45.43015,-73.9378,208,30,220,straight,NEW,-5,24,40,0,25,1,1,Saw it fly away
02-22-2025,8:35,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,02-22-25 NOCA625b,45.42359,-73.93607,212,30,96,straight,NEW,-14,11,0,0,46,1,1,
02-22-2025,10:00,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,02-22-25 NOCA645,45.43009,-73.93855,207,30,222,straight,NEW,-11,9,0,0,46,1,1,
02-25-25,9:45,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,02-25-25 NOCA625b,45.42357,-73.93665,160,50,151,straight,NEW,4,7,100,0,36,1,4,moving a lot
03-06-2025,8:55,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,03-06-25 NOCA625b,45.42168,-73.93428,148,50,261,UP,NEW,3,22,100,0,29,2,5,backyard with no other access
03-06-2025,11:00,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,03-06-25 NOCA645,45.4304,-73.93922,220,20,238,straight,NEW,4,17,100,0,29,2,5,saw it in a tree witch other birds
03-13-2025,9:00,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,03-13-25 NOCA625b,45.42361,-73.93592,211,30,98,straight,NEW,-9,9,30,0,24,4,2,
03-13-2025,10:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,03-13-25 NOCA645,45.42995,-73.93848,231,20,94,straight,NEW,-4,12,20,0,24,4,2,at the birdfeeders
03-18-2025,9:20,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,03-18-25 NOCA625b,45.42559,-73.93602,235,20,270,UP,NEW,-3,4,0,0,7,4,4,"saw it fly in a tree, might be hurt at the wing"
03-18-2025,10:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,03-18-25 NOCA645,45.43059,-73.93869,217,30,263,UP,NEW,1,7,0,0,7,4,4,saw it fly in a tree
03-25-2025,9:00,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,03-25-25 NOCA625b,45.43087,-73.93834,201,30,125,straight,NEW,2,15,95,0,5,2,2,saw it fly away
03-25-2025,9:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,03-25-25 NOCA645,45.4304,-73.93798,223,30,135,UP,NEW,2,17,100,0,5,2,2,
04-05-2025,8:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,04-05-25 NOCA645,45.43089,-73.9391,197,30,209,UP,NEW,2,13,100,0,0,0,0,went around. could not get closer because of water
04-05-2025,8:45,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,04-05-25 NOCA625b,45.43151,-73.93867,226,20,269,UP,NEW,2,13,100,0,0,0,0,
04-08-2025,8:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,04-08-25 NOCA645,45.43163,-73.93872,244,20,43,UP,NEW,-1,26,100,0,6,1,3,saw it with 625
04-08-2025,8:45,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,04-08-25 NOCA625b,45.43161,-73.93872,225,20,43,UP,NEW,-1,26,100,0,6,1,3,saw it with 645
04-13-2025,9:45,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,04-13-25 NOCA625b,45.42985,-73.93959,201,40,223,UP,NEW,6,11,98,0,0,0,0,saw it fly away
04-13-2025,10:30,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,04-13-25 NOCA645,45.43036,-73.93975,234,30,232,UP,NEW,7,19,85,0,0,0,0,
04-17-2025,8:50,1,LF,625b,2991-46026,Green/Green,Metal/Green,M,04-17-25 NOCA625b,45.43154,-73.9387,232,20,60,straight,NEW,1,19,0,0,0,0,0,
04-17-2025,9:35,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,04-17-25 NOCA645,45.43005,-73.93933,215,30,221,straight,NEW,1,26,0,0,0,0,0,saw it fly in a tree
04-19-2025,13:35,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,04-19-25 NOCA645,45.43166,-73.93874,225,20,16,straight,NEW,19,17,100,0,0,0,0,
04-19-2025,13:55,2,LF,641,2991-46022,Yellow/Black,Metal/Green,M,04-19-25 NOCA641,45.43018,-73.93999,143,50,328,UP,NEW,19,17,100,0,0,0,0,
04-22-2025,13:00,2,LF,645,2651-73169,Yellow/Green,Metal/Green,M,04-22-25 NOCA645,45.43082,-73.9386,214,30,163,straight,NEW,10,20,100,0,0,0,0,
04-22-2025,13:20,2,LF,641,2991-46022,Yellow/Black,Metal/Green,M,04-22-25 NOCA641,45.43026,-73.93996,151,50,257,UP,NEW,11,22,100,0,0,0,0,could not get closer because of water
10-14-2024,9:39,3,AMC,611,2651-73175,Blue/Red,Metal/Yellow,F,NA,45.4109787,-73.9305411,NA,NA,NA,NA,NEW,6,23,100,1,0,0,0,Bird flew towards the pine on the front lawn of 92 St-Andrew's street. Seemed to fly correctly and was vigorous when released.
10-16-2024,10:14,3,AMC,611,2651-73175,Blue/Red,Metal/Yellow,F,10-16-24 NOCA 611,45.40971,-73.9259,218,30,189,STRAIGHT,NEW,7,17,90,0,0,0,0,"Bird was located between yards, around what looked to be a very ""bird-friendly"" house. Signal was moving so that's a good sign."
10-18-2024,9:19,3,LF,611,2651-73175,Blue/Red,Metal/Yellow,F,10-18-24 NOCA611,45.40961,-73.92002,199,30,180,STRAIGHT,NEW,6,6,0,0,0,0,0,Bird was located in a bush section in the park Fritz.
10-21-2024,9:35,4,AMC,614,2651-73185,Blue/Green,Metal/Yellow,F,10-21-24 NOCA 614,45.41236,-73.92892,NA,NA,NA,NA,NEW,15,20,10,0,0,0,0,Flew towards the backyard of house 107.
10-22-2024,9:19,4,AMC,614,2651-73185,Blue/Green,Metal/Yellow,F,10-22-24 NOCA 614,45.4106,-73.93065,207,30,300,UP,NEW,12,10,20,0,0,0,0,Bird most likely in the cedar trees between house 86 and 88 on St-Andrews.
10-23-2024,11:47,4,AMC,608,2651-73186,Blue/Black,Metal/Yellow,F,10-23-24 NOCA 608,45.41225,-73.92889,NA,NA,NA,NA,NEW,22,24,100,0,0,0,0,Bird also flew towards the backyard of house 107.
10-24-2024,10:17,4,AMC,609,2651-731102,Blue/Blue,Metal/Green,M,10-24-24 NOCA 609,45.41236,-73.92892,NA,NA,NA,NA,NEW,9,8,0,0,0,0,0,Bird flew onto pine tree of house 102.
10-24-2024,14:25,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,10-24-24 NOCA608,45.41086,-73.93038,191,30,112,UP,NEW,12,7,0,0,0,0,0,Bird was in a tree in the backyard of 87 St-Andrew's street
10-24-2024,15:30,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,10-24-24 NOCA614,45.40733,-73.93259,209,30,309,UP,NEW,12,8,5,0,0,0,0,"Birds was between house 42 and 44 on Oxford, close to a trail"
10-24-2024,16:00,4,LF,609,2651-731102,Blue/Blue,Metal/Green,M,10-24-24 NOCA609,45.4109,-73.92612,231,20,103,STRAIGHT,NEW,12,8,2,0,0,0,0,Bird was most likely in a bush in front of the house 91 on Devon St
10-25-2024,8:55,3,AMC,617,2991-45868,Red/Yellow,Metal/Yellow,F,10-25-24 NOCA 617,45.111,-73.93052,NA,NA,NA,NA,NEW,4,4,0,0,0,0,0,Bird flew towards the right in the backyard of the house besides Richards'
10-25-2024,10:21,3,AMC,618,2651-73190,Blue/Yellow,Metal/Green,M,10-25-24 NOCA 618,45.411,-73.93049,NA,NA,NA,NA,NEW,6,4,0,0,0,0,0,Bird flew on the left in a tall pine tree.
10-26-2024,8:20,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,10-26-24 NOCA608,45.41061,-73.93069,231,20,278,STRAIGHT,NEW,9,22,40,0,0,0,0,Probably in the bushes between the house 88 and 86 on St-Andrew's street
10-26-2024,8:40,3,LF,617,2991-45868,Red/Yellow,Metal/Yellow,F,10-26-24 NOCA617,45.40898,-73.93304,229,30,120,UP,NEW,8,22,30,0,0,0,0,Between house 70 and 64 on Oxford street
10-26-2024,8:50,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,10-26-24 NOCA614,45.4077,-73.93326,250,10,116,STRAIGHT,NEW,8,22,20,0,0,0,0,In a bush in the backyard of 44 Oxford street on the other side of a fence
10-26-2024,10:20,3,LF,618,2651-73190,Blue/Yellow,Metal/Green,M,10-26-24 NOCA618,45.40833,-73.93243,166,30,300,UP,NEW,8,22,60,0,0,0,0,Probably at the top of a tree in the middle of the backyard of 60 Oxford street
10-26-2024,10:45,4,LF,609,2651-731102,Blue/Blue,Metal/Green,M,10-26-24 NOCA609,45.4134,-73.93025,156,50,20,UP,NEW,8,23,40,0,0,0,0,On the highway. Couldn't get a better signal on the other side.
10-29-2024,9:55,4,AMC,620,2651-73197,Red/Black,Metal/Yellow,F,10-29-24 NOCA 620,45.41225,-73.92884,NA,NA,NA,NA,NEW,4,13,100,0,0,0,0,Bird flew well towards cedars at house 100 on Upper-Cambridge Street.
10-31-2024,8:53,4,AMC,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,10-31-24 NOCA 623,45.41225,-73.92889,NA,NA,NA,NA,NEW,17,21,10,0,0,0,0,"Bird flew well, went in the cedar trees right on the front lawn of house 105 on Upper-Cambridge."
11-01-2024,10:33,4,AMC,620,2651-73197,Red/Black,Metal/Yellow,F,11-01-24 NOCA620,45.41319,-73.9267,182,40,336,UP,NEW,14,30,100,1,0,0,0,"Bird in the middle of multiple properties, moves a lot."
11-01-2024,11:00,4,AMC,623,2651-73197,Red/Black,Metal/Yellow,F,11-01-24 NOCA623,45.41355,-73.92982,181,60,317,UP,NEW,14,31,90,1,0,0,0,Bird most likely bouncing between the highway and our side.
11-01-2024,10:35,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,11-01-24 NOCA614,45.40724,-73.93333,169,40,300,UP,NEW,16,29,95,0.1,0,0,0,On the other side of a fence in the direction of eco campus of McGill
11-01-2024,11:30,3,LF,618,2651-73190,Blue/Yellow,Metal/Green,M,11-01-24 NOCA618,45.40836,-73.93272,219,20,266,UP,NEW,16,31,90,0,0,0,0,In the backyard of house 60 on Oxford st
11-01-2024,12:30,3,LF,617,2991-45868,Red/Yellow,Metal/Yellow,F,11-01-24 NOCA617,45.41063,-73.93279,237,20,270,UP,NEW,15,40,40,0,0,0,0,On the other side of the fence of the cemetery (in between the cemetery and fields)
11-03-2024,8:15,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,11-03-24 NOCA620,45.41371,-73.92822,234,20,145,STRAIGHT,NEW,-2,6,0,0,0,0,0,In a bush in front of 724 Surrey street
11-03-2024,8:30,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,11-03-24 NOCA623,45.41297,-73.93201,210,20,230,STRAIGHT,NEW,-2,6,2,0,0,0,0,Between the cemetery and the highway
11-03-2024,9:30,3,LF,617,2991-45868,Red/Yellow,Metal/Yellow,F,11-03-24 NOCA617,45.411,-73.93039,206,30,126,UP,NEW,0,1,0,0,0,0,0,Between house 91 and 87 on St Andrew
11-03-2024,9:50,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,11-03-24 NOCA608,45.40847,-73.93301,202,30,10,UP,NEW,0,1,1,0,0,0,0,In a field on the other side of a fence
11-03-2024,10:20,4,AMC,627,2991-10810,Blue/White,Metal/Green,M,NA,45.41246,-73.92892,NA,NA,NA,NA,NEW,3,6,0,0,0,0,0,"Bird translocated by a volunteer from MBO, bird seemed very active and flew in a tree."
11-03-2024,10:35,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,11-03-24 NOCA614,45.40921,-73.93301,201,30,270,UP,NEW,2,2,0,0,0,0,0,In a field on the other side of a fence
11-03-2024,11:00,3,LF,618,2651-73190,Blue/Yellow,Metal/Green,M,11-03-24 NOCA618,45.40837,-73.93268,250,10,275,DOWN,NEW,2,2,1,0,0,0,0,"Bird is dead, only found the beak and the tracker, in the middle the backyard of 60 Oxford street"
11-06-2024,8:43,4,AMC,632,2991-46009,Green/Black,Metal/Yellow,F,11-06-24 NOCA632,45.41153,-73.9285,NA,NA,NA,NA,NEW,18,31,100,2,0,0,0,Bird flew well towards house 104 on upper-cambridge.
11-07-2024,8:50,4,AMC,630,2651-73115,Red/Yellow,Metal/Green,M,11-06-24 NOCA630,45.41263,-73.92874,NA,NA,NA,NA,NEW,7,17,10,0,0,0,0,Bird flew well in the cedars of house 107.
11-08-2024,9:05,4,LF,630,2651-73115,Red/Yellow,Metal/Green,M,11-08-24 NOCA630,45.41265,-73.92744,190,40,269,UP,NEW,10,27,98,0,0,0,0,In the backyard of 102 Somerset street
11-08-2024,9:40,4,LF,627,2991-10810,Blue/White,Metal/Green,M,11-08-24 NOCA627,45.4066,-73.92874,219,20,60,UP,NEW,11,26,100,0,0,0,0,In the backyard of 66 Somerset Street
11-08-2024,10:00,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,11-08-24 NOCA614,45.40844,-73.93307,191,30,223,UP,NEW,11,26,98,0,0,0,0,In the field next to the road to the cemetery
11-08-2024,10:20,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,11-08-24 NOCA623,45.41338,-73.93085,213,30,97,STRAIGHT,NEW,10,26,90,0,0,0,0,Between the highway and the cemetery
11-08-2024,10:45,3,LF,617,2991-45868,Red/Yellow,Metal/Yellow,F,11-08-24 NOCA617,45.41151,-73.92912,176,30,235,UP,NEW,10,26,100,0,0,0,0,In the yard of 92 Upper Cambridge street
11-08-2024,11:00,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,11-08-24 NOCA620,45.41413,-73.92725,215,30,330,UP,NEW,10,26,98,0,0,0,0,In the forest between the highway and Surrey street
11-08-2024,11:30,4,LF,632,2991-46009,Green/Black,Metal/Yellow,F,11-08-24 NOCA632,45.41422,-73.92709,113,70,70,UP,NEW,11,23,80,0,0,0,0,On the highway on the other side of a forest. Could not get a better signal on the other side of the highway
11-10-2024,8:20,4,LF,630,2651-73115,Red/Yellow,Metal/Green,M,11-10-24 NOCA630,45.41257,-73.93036,207,30,231,DOWN,NEW,-1,6,15,0,0,0,0,In the front yard of 104 St-Andrews
11-10-2024,9:00,4,LF,632,2991-46009,Green/Black,Metal/Yellow,F,11-10-24 NOCA632,45.41441,-73.9269,126,60,317,UP,NEW,1,6,15,0,0,0,0,On the highway on the other side of a forest. Could not get a better signal on the other side of the highway
11-10-2024,10:00,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,11-10-24 NOCA620,45.41541,-73.92175,236,20,30,DOWN,NEW,5,2,20,0,0,0,0,In busches in between a field and 681 Surrey street
11-10-2024,10:40,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,11-10-24 NOCA623,45.41318,-73.93147,198,40,288,UP,NEW,8,5,50,0,0,0,0,On the highway next to the cemetery
11-10-2024,10:55,3,LF,617,2991-45868,Red/Yellow,Metal/Yellow,F,11-10-24 NOCA617,45.41263,-73.9325,233,20,296,UP,NEW,8,5,60,0,0,0,0,"Between the cemetery, the highway and Mcgill fields"
11-10-2024,12:00,4,LF,627,2991-10810,Blue/White,Metal/Green,M,11-10-24 NOCA627,45.40659,-73.92924,206,30,19,UP,NEW,8,4,100,0,0,0,0,Between the yard of 66 Somerset street and 7 Upper Cambridge street
11-12-2024,8:18,3,AMC,629,2991-46011,Red/Green,Metal/Green,M,11-12-24 NOCA629,45.41113,-73.93011,NA,NA,NA,NA,NEW,3,21,10,0,0,0,0,Flew well in the spruce trees in front of the house opposite of Richard's.
11-12-2024,10:24,4,AMC,631,2991-46012,Black/Black,Metal/Yellow,F,11-12-24 NOCA631,45.41231,-73.02889,NA,NA,NA,NA,NEW,4,21,0,0,0,0,0,"Flew well, couldn't really see where it went (got distracted because the bird kicked the paper towel out of the box haha)."
11-13-2024,12:14,3,AMC,635,2991-46014,Red/Black,Metal/Green,M,11-13-24 NOCA635,45.41109,-73.93064,NA,NA,NA,NA,NEW,4,13,0,0,0,0,0,"Flew well, went towards Richard's backyard."
11-13-2024,13:00,4,AMC,609,2651-731102,Blue/Blue,Metal/Green,M,NA,45.430082,-73.938246,250,10,0,0,NEW,5,10,0,0,0,0,0,"Bird was caught in the nets while doing winter banding at MBO. Tag in good conditions, bird was released at the nets by Ana. GPS point taken through google maps."
11-13-2024,13:26,3,AMC,637,2991-46015,Red/White,Metal/Green,M,11-13-24 NOCA637,45.41097,-73.93058,NA,NA,NA,NA,NEW,5,10,0,0,0,0,0,Bird flew well and went towards Richard's backyard.
11-15-2024,10:40,3,LF,640,2991-46021,Brown/Black,Metal/Yellow,F,11-15-24 NOCA640,45.41108,-73.93045,NA,NA,NA,NA,NEW,4,9,15,0,0,0,0,Flew towards Richard's backyard.
11-17-2024,8:45,3,LF,617,2991-45868,Red/Yellow,Metal/Yellow,F,11-17-24 NOCA617,45.40871,-73.93303,200,30,142,STRAIGHT,NEW,1,9,20,0,0,0,0,In the backyard of 64 Oxford street
11-17-2024,9:00,3,LF,629,2991-46011,Red/Green,Metal/Green,M,11-17-24 NOCA628,45.40751,-73.93332,230,20,186,STRAIGHT,NEW,1,9,15,0,0,0,0,On the other side of the fence of Utilités Publiques. Saw it in a tree
11-17-2024,9:30,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,11-17-24 NOCA614,45.40866,-73.93303,212,30,141,UP,NEW,3,10,10,0,0,0,0,In the backyard of 64 Oxford street
11-17-2024,10:20,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,11-17-24 NOCA631,45.41191,-73.93036,194,40,137,UP,NEW,5,10,32,0,0,0,0,In the backyard of 97 St-Andrews street
11-17-2024,11:00,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,11-17-24 NOCA623,45.40638,-73.92741,237,20,200,UP,NEW,5,10,15,0,0,0,0,In the backyard of 61 Somerset
11-17-2024,11:30,3,LF,635,2991-46014,Red/Black,Metal/Green,M,11-17-24 NOCA635,45.40767,-73.92611,210,30,207,STRAIGHT,NEW,7,10,25,0,0,0,0,Between house 72 and 74 on Devon street
11-17-2024,12:00,4,LF,632,2991-46009,Green/Black,Metal/Yellow,F,11-17-24 NOCA632,45.41427,-73.92688,113,70,110,UP,NEW,7,10,80,0,0,0,0,In the forest on the side of the highway (innaccessible)
11-17-2024,12:15,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,11-17-24 NOCA620,45.41638,-73.92119,206,30,130,UP,NEW,7,9,70,0,0,0,0,In a forest between Croissant McBride and the empty field
11-17-2024,12:45,3,LF,637,2991-46015,Red/White,Metal/Green,M,11-17-24 NOCA637,45.41011,-73.91961,231,20,180,DOWN,NEW,8,10,75,0,0,0,0,In bushes between 679 and 677 Wenchester street
11-24-2024,8:40,4,LF,614,2651-73185,Blue/Green,Metal/Yellow,F,11-24-24 NOCA614,45.4089,-73.93296,208,30,180,UP,NEW,1,28,15,0,0,0,0,In busches in between house 64 and 70 Oxford
11-24-2024,9:45,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,11-24-24 NOCA620,45.40719,-73.93337,160,50,165,UP,NEW,2,28,30,0,0,0,0,In the backyard of Mcgill residence (tried to have abetter signal around)
11-24-2024,10:15,3,LF,617,2991-45868,Red/Yellow,Metal/Yellow,F,11-24-24 NOCA617,45.41083,-73.93034,190,40,130,UP,NEW,3,30,80,0,0,0,0,Between the backyard of a few house on St-Andrews and Upper Cambridge
11-24-2024,10:45,3,LF,617,2991-45869,Red/Yellow,Metal/Yellow,F,11-24-24 NOCA617#2,45.41066,-73.92928,220,30,145,UP,NEW,3,29,90,0,0,0,0,In the front yard of 86 Upper Cambridge
11-24-2024,10:40,4,LF,608,2651-73186,Blue/Black,Metal/Yellow,F,11-24-24 NOCA608,45.41147,-73.92912,170,50,150,UP,NEW,3,29,90,0,0,0,0,In the backyard between 92 Upper Cambridge and 93 St-Andrews
11-24-2024,11:05,3,LF,635,2991-46014,Red/Black,Metal/Green,M,11-24-24 NOCA635,45.41037,-73.92078,214,30,130,UP,NEW,3,29,95,0,0,0,0,In the backyard of 681 Westchester
11-24-2024,11:20,4,LF,623,2991-46001,Yellow/Yellow,Metal/Yellow,F,11-24-24 NOCA623,45.40908,-73.92177,247,20,160,UP,NEW,3,30,80,0,0,0,0,Saw the bird in a tree
11-24-2024,12:20,4,LF,631,2991-46012,Black/Black,Metal/Yellow,F,11-24-24 NOCA631,45.41296,-73.92879,202,40,201,UP,NEW,4,29,55,0,0,0,0,In front of 111 Upper Cambridge
11-29-2024,8:30,3,LF,617,2991-45869,Red/Yellow,Metal/Yellow,F,11-29-24 NOCA617,45.41143,-73.93056,226,20,244,UP,NEW,-1,6,98,0,0,0,0,In front of 94 St-Andrews in a tree
11-29-2024,9:30,3,LF,637,2991-46015,Red/White,Metal/Green,M,11-29-24 NOCA637,45.40936,-73.9213,227,20,200,STRAIGHT,NEW,0,7,90,0,0,0,0,In a bush in a parc
11-29-2024,9:45,3,LF,635,2991-46014,Red/Black,Metal/Green,M,11-29-24 NOCA635,45.41043,-73.92162,222,20,180,STRAIGHT,NEW,0,7,90,0,0,0,0,Saw the bird in a tree between a backyard and a parc
11-29-2024,11:40,4,LF,620,2651-73197,Red/Black,Metal/Yellow,F,11-29-24 NOCA620,45.40686,-73.93343,207,30,250,UP,NEW,1,8,60,0,0,0,0,In the backyard of Mcgill residence
