bird.num,motusTagID,dos,tspre,tspost,tsmax.dt,meanpre,meanpost,varpre,varpost,cpt,batch,postfilter,time,Dates,sunrise.UTC,cpt.sr,postfiltercol,postfilterlntyp
6,90349,52,9.7,0,36:42.8,0.68941961,1.308177235,0.105278671,0.838172003,20:19.5,11,good,12.33333333,2025-01-02,2025-01-02 12:36,-16.52528,black,1
6,90349,57,0,9.7,36:02.6,0.382072707,1.105075591,0.052945939,0.787340053,20:37.4,11,good,12.33333333,2025-01-07,2025-01-07 12:36,-15.543155,black,1
2,68917,163,0,7.3,26:28.6,1.22634569,1.60733531,0.740671618,0.889861694,21:45.5,3,bad,12.35,2023-04-07,2023-04-07 10:26,115.2083617,red,2
4,68924,26,7.3,14.6,14:09.2,0.665477671,1.071833933,0.090006393,0.584868638,21:02.5,4,good,12.35,2022-11-29,2022-11-29 12:14,6.792253335,black,1
4,68924,41,7.3,0,29:18.4,0.581742456,1.189530908,0.127318995,0.772503264,21:43.2,4,good,12.35,2022-12-14,2022-12-14 12:29,-7.613383333,black,1
10,77886,58,0,9.7,36:18.6,0.496262124,1.072136177,0.09113545,0.518527766,21:41.2,6,good,12.35,2024-01-07,2024-01-07 12:36,-14.645885,black,1
10,77886,59,0,9.7,35:07.6,0.333596502,0.943532141,0.090265135,0.512360672,21:28.4,6,good,12.35,2024-01-08,2024-01-08 12:36,-14.62636667,black,1
8,77904,17,0,9.7,45:39.2,0.581173261,0.451769537,0.089418358,0.057466208,21:08.4,8,bad,12.35,2023-11-08,2023-11-08 11:45,35.440505,red,2
3,90326,71,0,9.7,36:45.3,0.350888996,1.216752306,0.060488276,0.982606497,21:19.7,9,good,12.35,2025-01-01,2025-01-01 12:36,-15.52207,black,1
3,90326,86,0,0,32:10.9,0.491488279,1.122506893,0.086625865,0.841402032,21:26.5,9,good,12.35,2025-01-16,2025-01-16 12:32,-10.84087,black,1
2,90335,45,0,9.7,24:29.6,0.524430589,0.882860137,0.093779237,0.513331461,21:12.0,10,good,12.35,2024-12-08,2024-12-08 12:24,-3.350751666,black,1
2,90335,48,0,0,27:14.8,0.534173552,0.882426637,0.090881807,0.567276751,21:50.9,10,good,12.35,2024-12-11,2024-12-11 12:27,-5.434616665,black,1
2,90335,72,0,0,36:39.9,0.541404453,1.041244768,0.119958332,0.753807754,21:24.6,10,good,12.35,2025-01-04,2025-01-04 12:36,-15.28957833,black,1
2,90335,78,9.7,0,35:13.4,0.570494664,0.891627354,0.109603858,0.568695494,21:25.4,10,good,12.35,2025-01-10,2025-01-10 12:35,-13.82643667,black,1
6,90349,59,9.7,0,35:27.1,0.771455448,1.477493623,0.138849398,1.058720575,21:29.0,11,good,12.35,2025-01-09,2025-01-09 12:35,-14.116005,black,1
10,90353,65,0,9.7,23:27.6,0.562164721,0.857094525,0.061535081,0.22607405,21:15.4,11,good,12.35,2025-01-16,2025-01-16 12:32,-11.027065,black,1
4,68909,66,0,7.3,27:43.1,0.823877203,1.102237212,0.182720899,0.384133153,22:26.6,1,good,12.36666667,2022-12-18,2022-12-18 12:32,-9.690489999,black,1
2,68912,6,0,7.3,31:46.3,0.690168021,1.355509936,0.116564609,0.795007091,22:34.6,2,good,12.36666667,2022-10-29,2022-10-29 11:31,50.60946667,black,1
10,77886,48,9.6,0.1,35:30.6,0.51933877,1.135141561,0.085005104,0.621642938,22:10.8,6,good,12.36666667,2023-12-28,2023-12-28 12:36,-14.10361,black,1
10,77886,64,0,9.7,34:17.8,0.578239251,1.028271834,0.111228941,0.435282371,22:05.9,6,good,12.36666667,2024-01-13,2024-01-13 12:34,-12.21762333,black,1
10,77886,104,0.1,0,47:16.7,0.60876885,0.945365224,0.087292579,0.389519474,22:46.1,6,good,12.36666667,2024-02-22,2024-02-22 11:48,34.15202,black,1
2,90335,54,0,9.7,31:47.0,0.613629934,1.18552072,0.113861086,0.840243798,22:01.5,10,good,12.36666667,2024-12-17,2024-12-17 12:31,-9.774775,black,1
9,90343,156,0,9.7,30:48.6,1.569557206,1.04586,0.764228204,0.500126178,22:16.3,10,bad,12.36666667,2025-04-04,2025-04-04 10:31,111.0222333,red,2
5,90348,21,9.7,9.7,12:21.3,0.710016509,0.944365426,0.095416669,0.223880228,22:47.2,11,good,12.36666667,2024-11-27,2024-11-27 12:12,10.38742,black,1
10,90353,57,9.7,9.7,33:53.7,0.640384187,0.933517916,0.128734918,0.401986406,22:34.8,11,good,12.36666667,2025-01-08,2025-01-08 12:35,-13.32012167,black,1
10,90353,58,0,0,28:10.4,0.540118191,1.181661359,0.085311316,0.719957283,22:11.4,11,good,12.36666667,2025-01-09,2025-01-09 12:35,-13.41006,black,1
2,68907,175,7.3,7.3,37:48.7,0.555281179,0.633395722,0.060507968,0.076553214,22:59.6,1,good,12.38333333,2023-04-01,2023-04-01 10:37,105.176665,black,1
5,77881,107,0,9.7,53:26.9,0.871536526,1.345177007,0.39583348,0.766148002,23:26.2,6,good,12.38333333,2024-02-19,2024-02-19 11:53,29.91963,black,1
10,77886,62,0,9.7,35:02.8,0.58523977,1.054474181,0.076467438,0.550778404,23:52.8,6,good,12.38333333,2024-01-11,2024-01-11 12:35,-11.270755,black,1
6,90349,10,0,9.7,04:06.8,0.719297664,1.160450592,0.147843591,0.563165051,23:26.8,11,good,12.38333333,2024-11-21,2024-11-21 12:04,18.730255,black,1
6,90349,38,9.7,9.7,57:32.6,0.59109352,0.696342428,0.08355622,0.186231713,23:49.6,11,good,12.38333333,2024-12-19,2024-12-19 12:33,-9.189898332,black,1
10,90353,59,0,9.7,33:26.6,0.583218296,1.264911552,0.09487703,0.765016691,23:15.6,11,good,12.38333333,2025-01-10,2025-01-10 12:35,-11.99081,black,1
1,68911,3,0,7.3,18:07.5,0.859723535,1.026727964,0.263223134,0.418113946,24:22.9,2,good,12.4,2022-10-19,2022-10-19 11:18,66.14900833,black,1
5,77881,6,9.7,77.59,48:24.9,0.621518271,1.261014644,0.110876453,0.723031866,24:13.7,6,good,12.4,2023-11-10,2023-11-10 11:48,35.69454,black,1
5,77881,43,9.7,0,31:10.7,0.669651088,1.331260545,0.146307826,0.826015824,24:19.0,6,good,12.4,2023-12-17,2023-12-17 12:31,-6.999755001,black,1
7,77893,98,9.7,9.7,38:14.3,1.14092536,1.47911528,0.562838785,0.753109699,24:23.4,7,bad,12.4,2024-02-28,2024-02-28 11:38,46.02399833,red,2
7,77903,132,0,9.7,26:58.4,1.362028784,1.700813473,0.710760377,0.935088371,24:46.0,8,bad,12.4,2024-02-28,2024-02-28 11:38,46.39938333,red,2
9,90352,32,9.7,9.7,15:41.6,0.588296581,0.945785988,0.065430506,0.387389688,24:50.2,11,good,12.4,2024-12-14,2024-12-14 12:29,-4.863510001,black,1
2,68907,162,0,7.3,01:31.3,0.574063534,0.671754745,0.069935365,0.098417691,25:39.4,1,good,12.41666667,2023-03-19,2023-03-19 11:02,82.97366667,black,1
3,77899,23,48.49,38.8,46:04.0,0.744586111,1.305814642,0.125140121,0.575612963,25:45.4,8,good,12.41666667,2023-11-10,2023-11-10 11:48,37.22287,black,1
3,90326,53,0,9.7,29:35.4,0.383492152,0.72463638,0.067812714,0.582472209,24:59.6,9,good,12.41666667,2024-12-14,2024-12-14 12:29,-4.706873333,black,1
3,90326,56,0,0,31:47.0,0.564449977,1.015009929,0.11081476,0.61264496,25:43.8,9,good,12.41666667,2024-12-17,2024-12-17 12:31,-6.069269999,black,1
2,90335,37,0,9.7,15:54.6,0.723138923,0.80586084,0.131991909,0.642739973,25:23.1,10,good,12.41666667,2024-11-30,2024-11-30 12:16,9.384230002,black,1
10,90353,52,0,0,34:22.7,0.718645442,1.057978164,0.12704615,0.272805121,25:09.8,11,good,12.41666667,2025-01-03,2025-01-03 12:36,-11.63616667,black,1
7,90363,109,0,9.7,31:38.7,0.975240765,1.424921044,0.509678148,0.901260129,25:43.5,12,good,12.41666667,2025-03-03,2025-03-03 11:31,54.02510833,black,1
2,68907,101,0,7.3,31:54.9,0.386006199,1.208998363,0.077016964,0.914495963,26:38.3,1,good,12.43333333,2023-01-17,2023-01-17 12:31,-5.328038335,black,1
4,68919,45,0,7.3,29:19.9,0.545957686,1.323374414,0.109597202,0.853341412,26:14.9,3,good,12.43333333,2022-12-14,2022-12-14 12:29,-3.084344999,black,1
10,77886,57,9.7,19.4,32:48.3,0.578751792,1.101462355,0.08944199,0.638403632,26:25.6,6,good,12.43333333,2024-01-06,2024-01-06 12:36,-10.10617833,black,1
10,77886,109,0,9.7,21:08.9,1.138538182,0.694080756,0.765581338,0.223760504,26:14.0,6,bad,12.43333333,2024-02-27,2024-02-27 11:40,46.11679333,red,2
2,90335,71,0,0,27:07.6,0.552269349,1.271267877,0.122254051,0.86175238,26:44.5,10,good,12.43333333,2025-01-03,2025-01-03 12:36,-10.05763167,black,1
4,68909,22,0,0,38:29.5,1.081670807,0.65029545,0.399362426,0.160011465,27:49.9,1,bad,12.45,2022-11-04,2022-11-04 11:40,47.41491834,red,2
10,77886,55,0,9.7,33:33.4,0.713632035,1.020007854,0.102523133,0.482972074,27:49.4,6,good,12.45,2024-01-04,2024-01-04 12:36,-8.959391665,black,1
10,77886,61,9.7,9.7,35:28.9,0.567806404,1.042660628,0.07703193,0.539314776,27:00.1,6,good,12.45,2024-01-10,2024-01-10 12:35,-8.514613334,black,1
2,90335,75,9.7,0,36:01.6,0.36206641,0.982443806,0.060146407,0.708280052,27:23.9,10,good,12.45,2025-01-07,2025-01-07 12:36,-8.767929999,black,1
5,90348,35,9.7,9.72,27:07.7,0.688077736,1.093503199,0.100502054,0.447829736,27:03.1,11,good,12.45,2024-12-11,2024-12-11 12:27,-0.231301665,black,1
2,77898,129,0,9.7,38:30.8,1.392226328,0.678187165,0.714246061,0.201335431,28:12.5,8,bad,12.46666667,2024-02-23,2024-02-23 11:46,41.25792167,red,2
1,90344,2,1755.46,368.55,30:41.1,0.548613599,1.148282992,0.055374486,0.66790258,28:38.8,11,good,12.46666667,2024-11-04,2024-11-04 11:41,47.54591833,black,1
6,90349,49,9.7,9.7,36:38.0,0.621103848,1.269074399,0.094691807,0.901231957,28:38.9,11,good,12.46666667,2024-12-30,2024-12-30 12:36,-8.084518333,black,1
2,68907,157,7.3,0,12:05.3,0.457999114,0.538849095,0.046687025,0.056124127,29:32.0,1,good,12.48333333,2023-03-14,2023-03-14 11:12,77.33304833,black,1
2,68912,151,7.3,29.2,54:11.6,1.450817315,1.124854598,0.811510508,0.588290557,29:38.6,2,bad,12.48333333,2023-03-23,2023-03-23 10:55,94.62606167,red,2
2,68922,15,306.55,29.2,54:03.8,0.917480475,1.089058595,0.192877775,0.328240918,29:40.1,4,good,12.48333333,2022-11-17,2022-11-17 11:58,31.01871,black,1
10,77886,38,9.6,0.1,31:55.4,0.541648774,1.278903197,0.100209386,0.683471486,29:35.0,6,good,12.48333333,2023-12-18,2023-12-18 12:31,-2.382623335,black,1
7,77893,3,9.7,0,08:57.4,0.733843199,1.068833371,0.144671789,0.577629111,29:24.7,7,good,12.48333333,2023-11-25,2023-11-25 12:08,20.44535667,black,1
6,90349,50,0,9.7,36:39.6,0.513421331,1.193464981,0.165008993,0.775176409,29:09.6,11,good,12.48333333,2024-12-31,2024-12-31 12:36,-7.656005001,black,1
9,77895,92,0,0,33:13.2,1.736030961,1.230602343,0.986955326,0.658292156,30:53.2,7,bad,12.5,2024-01-11,2024-01-11 12:35,-4.263724999,red,2
7,77903,111,0,0,11:08.7,1.530253458,0.806553227,0.861851674,0.365925332,30:47.7,8,bad,12.5,2024-02-07,2024-02-07 12:11,19.59476667,red,2
2,68907,104,7.3,7.3,29:51.5,0.677350313,1.439173565,0.128123259,0.885942666,31:23.6,1,good,12.51666667,2023-01-20,2023-01-20 12:29,1.510566668,black,1
3,68913,112,0,7.3,05:17.1,0.534927749,0.48428407,0.058402534,0.052479198,31:45.5,2,bad,12.51666667,2023-02-11,2023-02-11 12:05,26.45890167,red,2
2,90345,108,0,9.7,53:48.5,0.686741983,1.209081837,0.112481213,0.617434138,31:13.2,11,good,12.51666667,2025-02-18,2025-02-18 11:53,37.28708667,black,1
7,90363,96,3762.25,19.4,53:52.0,0.613490064,1.113743209,0.113352163,0.563521064,31:07.3,12,good,12.51666667,2025-02-18,2025-02-18 11:53,37.18808333,black,1
5,68910,160,7.3,0,56:55.2,0.761896719,0.548026601,0.170342022,0.131015196,32:29.6,1,bad,12.53333333,2023-03-22,2023-03-22 10:56,95.55960667,red,2
5,90348,22,0,0,10:11.2,0.600336573,0.935890061,0.084793542,0.328626139,32:44.8,11,good,12.53333333,2024-11-28,2024-11-28 12:13,19.12987167,black,1
2,68907,75,226.27,80.29,34:16.0,0.719945975,1.371331119,0.163665111,0.804572793,33:44.1,1,good,12.55,2022-12-22,2022-12-22 12:34,-0.582288333,black,1
10,77886,54,9.7,9.7,36:40.7,0.595122982,0.939317474,0.09009927,0.526667074,33:02.9,6,good,12.55,2024-01-03,2024-01-03 12:36,-3.785215,black,1
9,77895,138,9.7,9.7,41:43.3,0.981848964,1.374886082,0.434228596,0.901087013,33:12.6,7,good,12.55,2024-02-26,2024-02-26 11:41,51.360405,black,1
2,77898,132,9.7,9.7,41:48.0,0.675471174,1.466507762,0.087183159,0.810107052,33:25.7,8,good,12.55,2024-02-26,2024-02-26 11:41,51.57846833,black,1
2,90345,101,0,0,04:29.6,1.445190093,1.050125749,0.9481721,0.507118062,33:40.6,11,bad,12.55,2025-02-11,2025-02-11 12:04,29.059445,red,2
6,90349,51,0,0,36:50.9,0.458793008,1.243502692,0.070465887,0.896156589,33:04.0,11,good,12.55,2025-01-01,2025-01-01 12:36,-3.782633332,black,1
1,68921,109,678.82,7.3,43:01.8,0.534851323,1.137083615,0.052732052,0.282097478,34:26.7,4,good,12.56666667,2023-02-19,2023-02-19 11:53,41.34440833,black,1
4,68924,40,7.3,0,28:27.6,0.540319198,1.160315114,0.145447463,0.678527895,34:22.6,4,good,12.56666667,2022-12-13,2022-12-13 12:28,5.825853332,black,1
10,77886,60,0,9.7,35:41.7,0.510593779,1.172841584,0.083802523,0.675185726,34:11.5,6,good,12.56666667,2024-01-09,2024-01-09 12:35,-1.640981666,black,1
7,77893,26,9.7,9.7,31:51.5,0.633383771,1.006223502,0.101250317,0.491804638,34:22.3,7,good,12.56666667,2023-12-18,2023-12-18 12:31,2.40419,black,1
8,77904,3,0,9.7,25:56.4,0.272886413,0.233264324,0.047111092,0.027642411,34:04.9,8,bad,12.56666667,2023-10-25,2023-10-25 11:26,68.01485,red,2
2,68917,150,7.3,0,51:10.9,1.602299619,1.060868897,1.03541023,0.778748654,35:16.3,3,bad,12.58333333,2023-03-25,2023-03-25 10:51,104.08827,red,2
4,68924,9,0,0,38:55.5,0.697050822,1.136290014,0.397878986,0.550682496,35:57.6,4,good,12.58333333,2022-11-12,2022-11-12 11:51,44.24407667,black,1
9,77895,139,9.7,9.7,40:05.1,1.125162586,1.493989205,0.688116992,0.910549168,35:07.7,7,bad,12.58333333,2024-02-27,2024-02-27 11:40,55.01220167,red,2
9,90343,2,9.7,0,36:43.4,0.522409435,0.637704094,0.079354511,0.12143846,35:48.8,10,good,12.58333333,2024-11-01,2024-11-01 11:36,58.96372833,black,1
9,90343,165,0,9.7,14:37.0,1.048782448,0.680939252,0.560351752,0.154014729,35:49.3,10,bad,12.58333333,2025-04-13,2025-04-13 10:14,141.0889383,red,2
5,90359,73,0,9.7,24:08.1,1.141831104,1.377669416,0.545417371,0.745278399,35:22.7,12,bad,12.58333333,2025-01-26,2025-01-26 12:24,11.11174333,red,2
4,68924,46,0,7.3,32:41.7,0.587668197,1.058811601,0.115325401,0.611318459,36:03.4,4,good,12.6,2022-12-19,2022-12-19 12:32,3.322529999,black,1
3,77869,18,9.7,0,55:27.0,0.844808304,0.717474918,0.18381693,0.107663216,36:16.2,5,bad,12.6,2023-11-15,2023-11-15 11:55,40.73676167,red,2
10,77876,67,0,9.7,36:30.1,0.815346389,1.098513985,0.285678208,0.658545683,36:45.0,5,good,12.6,2024-01-06,2024-01-06 12:36,0.216003335,black,1
9,77895,130,0,0,54:58.6,1.264643646,1.479299754,0.802113173,0.808702193,36:26.5,7,bad,12.6,2024-02-18,2024-02-18 11:55,41.32489,red,2
2,68912,104,0,7.3,14:40.6,0.491300143,1.117031772,0.042148412,0.654255914,37:55.9,2,good,12.61666667,2023-02-04,2023-02-04 12:14,23.21582667,black,1
5,77881,4,0,174.58,45:19.1,0.735150062,1.220815325,0.120989973,0.603502742,37:37.2,6,good,12.61666667,2023-11-08,2023-11-08 11:45,51.91926833,black,1
2,77898,107,87.31,48.53,12:02.4,0.63560801,1.469303386,0.076046692,1.012200054,37:06.9,8,good,12.61666667,2024-02-01,2024-02-01 12:18,18.482345,black,1
3,77899,13,9.7,9.7,34:15.7,0.932076124,1.250565507,0.298186212,0.695813769,37:13.7,8,good,12.61666667,2023-10-31,2023-10-31 11:34,62.81174167,black,1
7,77903,25,0,9.7,52:21.3,0.597762603,1.106454009,0.083316402,0.659567398,37:03.5,8,good,12.61666667,2023-11-13,2023-11-13 11:52,44.30870167,black,1
2,68917,161,7.3,0,30:16.1,1.629531655,1.137750451,0.969688033,0.648616468,38:04.8,3,bad,12.63333333,2023-04-05,2023-04-05 10:30,127.7964367,red,2
3,77879,10,0,9.7,16:03.2,0.538590267,0.801251681,0.09393949,0.38206929,38:34.7,6,good,12.63333333,2023-11-13,2023-11-13 11:52,45.82909333,black,1
6,90349,53,0,9.7,36:44.5,0.645065925,0.967826273,0.118791736,0.728819334,38:56.4,11,good,12.63333333,2025-01-03,2025-01-03 12:36,2.139838334,black,1
1,68906,159,0,7.3,02:40.3,0.92446324,1.443448532,0.355969195,0.99606666,39:42.4,1,good,12.65,2023-03-19,2023-03-19 11:02,97.02415,black,1
2,68912,2,0,7.3,26:24.0,0.694011616,1.243570047,0.153241833,0.627877174,39:20.7,2,good,12.65,2022-10-25,2022-10-25 11:26,72.92884,black,1
3,77879,20,0.1,9.6,05:11.5,0.674651705,1.029499327,0.190485916,0.573672091,39:32.9,6,good,12.65,2023-11-23,2023-11-23 12:06,33.18158,black,1
2,77898,88,9.7,87.33,32:42.0,0.961051413,1.385759617,0.192586279,0.792274801,39:53.6,8,good,12.65,2024-01-13,2024-01-13 12:34,5.577061665,black,1
2,90345,86,0,9.7,23:08.3,1.080730353,1.35130838,0.523629386,0.67690464,39:04.0,11,bad,12.65,2025-01-27,2025-01-27 12:23,15.79969833,red,2
3,68913,31,0,7.3,05:20.1,0.847404268,1.557027951,0.21619032,0.898732815,40:41.6,2,good,12.66666667,2022-11-22,2022-11-22 12:05,35.29256667,black,1
1,68921,43,7.3,7.3,30:03.1,0.53243583,1.134740541,0.079431801,0.499738555,40:35.4,4,good,12.66666667,2022-12-15,2022-12-15 12:30,10.50733333,black,1
7,77893,96,0,9.7,41:47.3,0.793094766,1.14954114,0.303134326,0.580299369,40:52.3,7,good,12.66666667,2024-02-26,2024-02-26 11:41,59.021615,black,1
2,77898,125,0,0,49:53.7,0.690006187,1.195858191,0.225178962,0.615005313,41:47.7,8,good,12.68333333,2024-02-19,2024-02-19 11:53,48.278135,black,1
7,77903,135,0,106.69,32:53.3,0.948587785,1.268968529,0.46409029,0.62310903,41:50.1,8,good,12.68333333,2024-03-02,2024-03-02 11:33,68.80109333,black,1
8,77904,14,0,0,41:27.1,0.320312419,0.360853857,0.034234278,0.048503997,41:50.0,8,good,12.68333333,2023-11-05,2023-11-05 11:41,60.36692667,black,1
2,68912,30,7.3,0,05:17.7,0.857310601,1.444617772,0.218724533,0.809108149,42:21.2,2,good,12.7,2022-11-22,2022-11-22 12:05,36.95297167,black,1
5,68925,103,0,7.3,53:00.4,1.570738004,1.236475596,1.199630969,0.764146771,42:57.7,4,bad,12.7,2023-02-19,2023-02-19 11:53,49.86133,red,2
3,77869,10,0,0,44:13.8,0.363926735,0.494528766,0.042504906,0.074559375,42:50.0,5,good,12.7,2023-11-07,2023-11-07 11:44,58.54942167,black,1
3,77899,35,0,9.7,04:54.1,1.537517469,1.260016564,0.906360209,0.619238052,42:19.7,8,bad,12.7,2023-11-22,2023-11-22 12:05,37.27826,red,2
7,90341,1,9.7,795.4,35:26.3,1.316754924,0.718400242,0.724545718,0.148112779,42:46.2,10,bad,12.7,2024-10-31,2024-10-31 11:35,67.31986833,red,2
1,68916,17,7.3,0,51:39.3,0.657296401,0.530509538,0.092734652,0.068851605,44:53.8,3,bad,12.73333333,2022-11-12,2022-11-12 11:51,53.180745,red,2
3,77899,14,0,9.7,35:21.7,0.65529732,1.218250489,0.093896801,0.492373421,44:08.9,8,good,12.73333333,2023-11-01,2023-11-01 11:35,68.33099333,black,1
1,68906,56,7.3,7.3,22:02.2,0.731037961,1.304817851,0.16021845,0.875337213,45:06.6,1,good,12.75,2022-12-06,2022-12-06 12:22,23.02607333,black,1
2,68907,161,7.3,0,04:32.0,0.566122779,0.452781935,0.088760245,0.051544311,45:34.8,1,bad,12.75,2023-03-18,2023-03-18 11:04,100.9792133,red,2
1,68911,16,0,0.08,35:59.8,0.951758137,0.748976845,0.25122106,0.127868252,45:54.0,2,bad,12.75,2022-11-01,2022-11-01 11:36,69.716615,red,2
6,90349,41,0,9.7,34:28.7,0.504514073,0.9031545,0.141573624,0.813278206,45:05.0,11,good,12.75,2024-12-22,2024-12-22 12:34,10.54934167,black,1
8,77874,14,9.7,0,52:41.4,0.657131267,1.072960303,0.199920021,0.554826393,46:17.0,5,good,12.76666667,2023-11-13,2023-11-13 11:52,53.533835,black,1
9,77895,95,9.7,9.7,33:47.5,0.883454173,1.562933597,0.287756775,0.945597961,46:19.8,7,good,12.76666667,2024-01-14,2024-01-14 12:33,12.495945,black,1
3,90326,119,0,0,53:51.9,0.574109784,0.764318864,0.095809049,0.360904575,46:48.8,9,good,12.76666667,2025-02-18,2025-02-18 11:53,52.87919333,black,1
9,90352,27,9.7,9.7,24:03.5,0.623645262,0.850424688,0.116184093,0.357684166,46:46.8,11,good,12.76666667,2024-12-09,2024-12-09 12:25,21.29609167,black,1
2,68912,157,0,0,36:30.1,1.204394819,0.839128269,0.644723465,0.374440922,47:57.7,2,bad,12.78333333,2023-03-29,2023-03-29 10:43,124.4280333,red,2
5,68920,21,7.3,0,05:22.3,0.674759836,1.477776557,0.15168269,0.899009998,47:25.2,3,good,12.78333333,2022-11-22,2022-11-22 12:05,42.01998,black,1
4,68924,11,0,0,54:29.4,0.59785921,1.123963045,0.088864893,0.600674267,47:07.2,4,good,12.78333333,2022-11-14,2022-11-14 11:54,52.61999167,black,1
7,77893,101,0,0,10:08.1,1.045540937,0.631496683,0.578996264,0.143964055,47:12.5,7,bad,12.78333333,2024-03-02,2024-03-02 11:33,74.17429167,red,2
9,77895,124,9.7,0,04:11.7,0.942995627,1.410629474,0.593372512,0.649361394,47:07.2,7,good,12.78333333,2024-02-12,2024-02-12 12:04,42.88728667,black,1
2,77898,37,0,9.7,59:21.6,0.71273618,1.559109166,0.170568604,0.866926444,47:37.0,8,good,12.78333333,2023-11-23,2023-11-23 12:06,41.24943667,black,1
9,90343,148,0,0,46:16.8,1.282019054,1.581140093,0.641094923,0.795325357,47:26.5,10,bad,12.78333333,2025-03-27,2025-03-27 10:46,121.0082617,red,2
4,77900,85,0,9.7,19:45.2,1.65926609,1.189445333,1.021114698,0.49978903,48:07.8,8,bad,12.8,2024-01-11,2024-01-11 12:35,12.97986667,red,2
3,77869,6,0,0,38:34.5,0.449472344,0.527210232,0.06907023,0.082344112,49:37.5,5,good,12.81666667,2023-11-03,2023-11-03 11:38,70.99177,black,1
2,68917,27,0,7.3,05:21.2,1.657279892,1.514386249,1.360572364,0.900294205,51:39.5,3,bad,12.85,2022-11-22,2022-11-22 12:05,46.25825167,red,2
5,68920,13,0,7.3,54:27.8,1.773803929,1.271254459,0.764232314,0.730444449,51:50.4,3,bad,12.85,2022-11-14,2022-11-14 11:54,57.33954333,red,2
3,77869,24,0,0,03:38.7,0.697200889,0.581857074,0.107393858,0.089255683,51:15.3,5,bad,12.85,2023-11-21,2023-11-21 12:03,47.52089167,red,2
1,68906,175,0,7.3,32:06.9,1.262391902,1.728899651,0.70959268,0.844880957,52:20.2,1,bad,12.86666667,2023-04-04,2023-04-04 10:32,140.1700483,red,2
2,68912,142,0,7.3,12:11.7,1.464268032,1.086836428,0.766565702,0.411677763,52:16.2,2,bad,12.86666667,2023-03-14,2023-03-14 11:12,100.0693567,red,2
1,68921,97,7.3,7.3,00:59.1,0.659310449,0.968673515,0.154689918,0.371306953,52:53.2,4,good,12.86666667,2023-02-07,2023-02-07 12:10,42.03591,black,1
4,68924,24,0,14.6,11:43.5,0.675549712,1.19174994,0.146809312,0.8558576,52:55.2,4,good,12.86666667,2022-11-27,2022-11-27 12:11,41.12063333,black,1
4,77900,16,0,9.7,37:54.6,0.979202082,0.904267466,0.414937352,0.2881366,52:50.4,8,bad,12.86666667,2023-11-03,2023-11-03 11:38,74.20664334,red,2
7,90363,79,9.7,0,17:42.2,0.694147358,1.302509421,0.311279534,0.95506149,53:21.3,12,good,12.88333333,2025-02-01,2025-02-01 12:17,35.57173833,black,1
4,68924,27,7.3,7.3,15:22.0,0.758612871,1.132421981,0.174266672,0.614159609,54:44.2,4,good,12.9,2022-11-30,2022-11-30 12:15,39.303525,black,1
1,77897,92,9.7,9.7,34:17.8,1.67681051,1.297524448,1.104620944,0.775302612,54:35.4,8,bad,12.9,2024-01-13,2024-01-13 12:34,20.273465,red,2
7,77903,130,0,9.7,41:44.0,0.902053082,1.347542814,0.346994318,0.749699679,54:23.9,8,good,12.9,2024-02-26,2024-02-26 11:41,72.547725,black,1
9,90343,161,0,9.7,21:03.6,1.397521593,1.860092976,0.723137286,0.975203127,54:13.6,10,bad,12.9,2025-04-09,2025-04-09 10:21,152.2439717,red,2
4,68914,2,7.3,7.3,58:12.8,0.351128962,0.820670758,0.107368861,0.774594244,55:54.1,2,good,12.91666667,2022-09-09,2022-09-09 10:28,147.6679433,black,1
2,68917,143,0,7.3,04:30.9,1.274385174,1.548870018,1.03521939,0.996189456,55:10.4,3,bad,12.91666667,2023-03-18,2023-03-18 11:04,110.573595,red,2
5,68920,12,0,7.3,07:46.2,0.472323125,0.8549886,0.088280202,0.205169494,55:45.2,3,good,12.91666667,2022-11-13,2022-11-13 11:53,62.63743,black,1
3,77879,40,9.7,19.4,19:33.7,0.791201496,1.449543094,0.210660363,1.049091352,55:12.5,6,good,12.91666667,2023-12-13,2023-12-13 12:28,26.87560833,black,1
9,90343,163,0,9.7,18:19.4,1.492277888,0.885101399,0.8629116,0.43327541,55:22.2,10,bad,12.91666667,2025-04-11,2025-04-11 10:18,157.0372467,red,2
2,68907,164,0,7.3,58:47.5,0.594592575,0.598523245,0.065943453,0.162461371,56:15.6,1,good,12.93333333,2023-03-21,2023-03-21 10:58,117.4104917,black,1
3,77869,17,0,0,54:01.7,0.621138603,0.499659055,0.078227043,0.061796286,56:01.5,5,bad,12.93333333,2023-11-14,2023-11-14 11:54,61.874705,red,2
2,90345,91,0,9.7,17:38.2,0.487397872,1.128116595,0.103761625,0.733160902,56:40.7,11,good,12.93333333,2025-02-01,2025-02-01 12:17,38.89506667,black,1
4,68909,96,0,7.3,28:33.8,0.761786191,1.178060447,0.192212102,0.563013086,57:35.6,1,good,12.95,2023-01-17,2023-01-17 12:31,25.62689333,black,1
1,68911,11,0.1,7.2,27:49.3,0.934661535,1.357725434,0.243638281,0.758646648,57:40.8,2,good,12.95,2022-10-27,2022-10-27 11:29,88.497295,black,1
3,68913,167,7.3,7.3,26:29.2,0.76393923,0.987064974,0.127644641,0.177625589,57:39.3,2,good,12.95,2023-04-07,2023-04-07 10:26,151.10573,black,1
