"ID","status","bird.num","motusTagID","dos","tspre","tspost","tsmax.dt","meanpre","meanpost","varpre","varpost","cpt","batch","postfilter","time","Date","prev.night","prev.night.sunset.UTC","sunrise.UTC","sunset.UTC","cpt.ss","postfiltercol","postfilterlntyp","Site","Winter","Lon","Lat","Station_ID","Year","Month","Day","Max_temp","Min_temp","Mean_temp","Total_precip","Snow_on_grnd","Speed_max_gust_wind","datetime_utc","datetime_mtl"
"635","end",10,90353,82,0,9.7,"59:58.6",0.719441252,0.490712718,0.256224035,0.070381424,"11:11.4",11,"good",22.18333333,2025-02-02,"2025-02-01","2025-02-01 22:03","2025-02-02 12:16","2025-02-02 22:04",6.255936666,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,2,-11.5,-22.6,-17,1.1,13,31,2025-02-02 22:11:00,2025-02-02 17:11:00
"206","end",1,68906,19,0,0,"59:59.0",1.042638784,0.540778303,0.611777696,0.114041972,"12:04.8",1,"good",22.2,2022-10-30,"2022-10-29","2022-10-29 21:49","2022-10-30 11:33","2022-10-30 21:47",24.19739,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,30,16.5,4.2,10.4,0,0,0,2022-10-30 22:12:00,2022-10-30 18:12:00
"212","end",2,68912,2,0,14.6,"59:45.1",0.838587049,0.646446027,0.26570278,0.123519128,"12:19.9",2,"good",22.2,2022-10-25,"2022-10-24","2022-10-24 21:57","2022-10-25 11:26","2022-10-25 21:55",16.76495167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,25,25,11.5,18.2,0,0,35,2022-10-25 22:12:00,2022-10-25 18:12:00
"214","end",4,68914,52,14.6,7.3,"59:59.5",1.003494849,0.756002739,0.434571235,0.11209855,"12:41.6",2,"good",22.2,2022-10-29,"2022-10-28","2022-10-28 21:50","2022-10-29 11:31","2022-10-29 21:49",23.327395,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,29,14.4,-0.9,6.7,0,0,0,2022-10-29 22:12:00,2022-10-29 18:12:00
"217","end",2,68917,3,7.3,0,"59:57.9",0.858909776,0.352922672,0.556817937,0.059765211,"12:03.6",3,"good",22.2,2022-10-29,"2022-10-28","2022-10-28 21:50","2022-10-29 11:31","2022-10-29 21:49",22.69305333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,29,14.4,-0.9,6.7,0,0,0,2022-10-29 22:12:00,2022-10-29 18:12:00
"225","end",5,68925,79,0,7.3,"59:57.3",1.538941323,0.484570006,0.935044861,0.08425643,"12:10.2",4,"good",22.2,2023-01-26,"2023-01-25","2023-01-25 21:52","2023-01-26 12:24","2023-01-26 21:54",18.087455,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,26,-3.7,-6.7,-5.2,4.2,34,42,2023-01-26 22:12:00,2023-01-26 17:12:00
"225","end",5,68925,109,7.3,0,"59:58.6",1.14899007,0.522295702,0.810328613,0.085089608,"12:18.8",4,"good",22.2,2023-02-25,"2023-02-24","2023-02-24 22:36","2023-02-25 11:43","2023-02-25 22:37",-25.236105,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,25,-12.3,-20,-16.2,0.9,15,0,2023-02-25 22:12:00,2023-02-25 17:12:00
"93","end",3,77870,87,0,0,"59:58.3",0.948629707,0.604745248,0.480625372,0.089167078,"12:09.2",5,"good",22.2,2024-01-23,"2024-01-22","2024-01-22 21:48","2024-01-23 12:27","2024-01-23 21:49",22.65322333,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,1,23,-0.2,-9.4,-4.8,0.2,14,32,2024-01-23 22:12:00,2024-01-23 17:12:00
"125","end",5,77901,3,0,9.6,"59:56.2",1.109182982,0.699376091,0.630878363,0.14183824,"12:46.0",8,"good",22.2,2023-10-21,"2023-10-20","2023-10-20 22:04","2023-10-21 11:20","2023-10-21 22:02",10.23255167,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,10,21,14.5,8.6,11.6,14.6,0,37,2023-10-21 22:12:00,2023-10-21 18:12:00
"125","end",5,77901,6,0,9.7,"59:54.0",0.99092401,0.46945118,0.524101489,0.081183775,"12:43.7",8,"good",22.2,2023-10-24,"2023-10-23","2023-10-23 21:59","2023-10-24 11:24","2023-10-24 21:57",15.14570833,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,10,24,11.5,4.4,8,4.6,0,0,2023-10-24 22:12:00,2023-10-24 18:12:00
"608","end",3,90326,102,0,9.7,"59:56.2",0.935181781,0.524681298,0.684305402,0.076911227,"12:17.1",9,"good",22.2,2025-02-01,"2025-01-31","2025-01-31 22:02","2025-02-01 12:17","2025-02-01 22:03",8.818913333,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,1,-8.6,-19.4,-14,0,13,43,2025-02-01 22:12:00,2025-02-01 17:12:00
"608","end",3,90326,117,0,9.69,"59:53.5",0.98020098,0.384888395,0.582908854,0.04194085,"12:43.2",9,"good",22.2,2025-02-16,"2025-02-15","2025-02-15 22:23","2025-02-16 11:57","2025-02-16 22:25",-12.69704333,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,16,-9.2,-10.5,-9.8,16.2,30,62,2025-02-16 22:12:00,2025-02-16 17:12:00
"617","end",2,90335,108,0,0,"59:54.6",0.978477228,0.409961774,0.826455588,0.074098589,"12:45.0",10,"good",22.2,2025-02-09,"2025-02-08","2025-02-08 22:13","2025-02-09 12:07","2025-02-09 22:15",-2.467021668,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,9,-3.3,-9.5,-6.4,1.7,20,0,2025-02-09 22:12:00,2025-02-09 17:12:00
"627","end",2,90345,101,9.7,19.4,"33:12.0",1.039731958,0.642641281,0.519516396,0.069714211,"12:12.9",11,"good",22.2,2025-02-11,"2025-02-10","2025-02-10 22:16","2025-02-11 12:04","2025-02-11 22:18",-5.918911668,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,11,-3.6,-12.5,-8,0,20,48,2025-02-11 22:12:00,2025-02-11 17:12:00
"627","end",2,90345,108,0,126.09,"59:23.3",1.001916,0.699526003,0.487743229,0.108217721,"12:51.7",11,"good",22.2,2025-02-18,"2025-02-17","2025-02-17 22:26","2025-02-18 11:53","2025-02-18 22:28",-15.437505,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,18,-12.7,-15.3,-14,0,27,48,2025-02-18 22:12:00,2025-02-18 17:12:00
"641","end",5,90359,67,9.7,9.7,"59:55.3",1.161926935,0.576326678,0.697093797,0.05637391,"12:45.1",12,"good",22.2,2025-01-20,"2025-01-19","2025-01-19 21:45","2025-01-20 12:29","2025-01-20 21:46",26.36887333,"black",1,"SDB","3",-73.74,45.47,"PETI",2025,1,20,-10.8,-16.9,-13.9,0.2,5,31,2025-01-20 22:12:00,2025-01-20 17:12:00
"645","end",7,90363,103,0,9.7,"59:58.8",1.055382766,0.489080975,0.724686949,0.084484233,"12:29.2",12,"good",22.2,2025-02-25,"2025-02-24","2025-02-24 22:36","2025-02-25 11:42","2025-02-25 22:38",-25.746025,"black",1,"SDB","3",-73.74,45.47,"PETI",2025,2,25,6,1.9,3.9,3.1,24,39,2025-02-25 22:12:00,2025-02-25 17:12:00
"206","end",1,68906,14,0,7.3,"59:57.1",0.960470395,0.5473253,0.4926587,0.124166849,"13:08.7",1,"good",22.21666667,2022-10-25,"2022-10-24","2022-10-24 21:57","2022-10-25 11:26","2022-10-25 21:55",17.57768833,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,25,25,11.5,18.2,0,0,35,2022-10-25 22:13:00,2022-10-25 18:13:00
"206","end",1,68906,29,0,0,"59:56.5",0.630100902,0.544369127,0.216649215,0.111071563,"13:00.7",1,"good",22.21666667,2022-11-09,"2022-11-08","2022-11-08 21:35","2022-11-09 11:47","2022-11-09 21:34",38.66180333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,9,8.9,-3.6,2.7,0,0,0,2022-11-09 22:13:00,2022-11-09 17:13:00
"207","end",2,68907,21,0,7.3,"59:53.1",1.03334035,0.385778819,0.70651838,0.075091133,"13:26.4",1,"good",22.21666667,2022-10-29,"2022-10-28","2022-10-28 21:50","2022-10-29 11:31","2022-10-29 21:49",24.07255,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,29,14.4,-0.9,6.7,0,0,0,2022-10-29 22:13:00,2022-10-29 18:13:00
"208","end",3,68908,26,0,0,"59:54.7",1.151714462,0.410273177,0.853491881,0.071625118,"13:20.7",1,"good",22.21666667,2022-11-01,"2022-10-31","2022-10-31 21:46","2022-11-01 11:36","2022-11-01 21:44",28.37792667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,1,14.6,9.3,11.9,2.1,0,0,2022-11-01 22:13:00,2022-11-01 18:13:00
"213","end",3,68913,8,0,0,"59:58.2",1.242012848,0.48959478,0.945407968,0.089391769,"13:24.2",2,"good",22.21666667,2022-10-30,"2022-10-29","2022-10-29 21:49","2022-10-30 11:33","2022-10-30 21:47",25.52060167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,30,16.5,4.2,10.4,0,0,0,2022-10-30 22:13:00,2022-10-30 18:13:00
"213","end",3,68913,107,0,7.3,"59:54.4",1.499956914,0.333716857,1.04936343,0.058162317,"13:20.4",2,"good",22.21666667,2023-02-06,"2023-02-05","2023-02-05 22:08","2023-02-06 12:12","2023-02-06 22:10",3.240164999,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,6,-2.3,-12.9,-7.6,0.2,37,0,2023-02-06 22:13:00,2023-02-06 17:13:00
"213","end",3,68913,109,0,7.3,"59:58.7",1.332232287,0.342997845,1.171621407,0.064900072,"13:32.0",2,"good",22.21666667,2023-02-08,"2023-02-07","2023-02-07 22:11","2023-02-08 12:09","2023-02-08 22:13",0.500396665,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,8,4.3,-3,0.7,0,37,37,2023-02-08 22:13:00,2023-02-08 17:13:00
"217","end",2,68917,119,0,7.3,"59:53.8",1.007149301,0.390348164,0.984227894,0.088617987,"13:12.5",3,"good",22.21666667,2023-02-22,"2023-02-21","2023-02-21 22:31","2023-02-22 11:48","2023-02-22 22:33",-20.107995,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,22,-6,-11.5,-8.7,0,13,38,2023-02-22 22:13:00,2023-02-22 17:13:00
"219","end",4,68919,88,7.3,0,"00:00.0",1.617536677,0.455396027,0.877216415,0.108634892,"13:11.5",3,"good",22.21666667,2023-01-26,"2023-01-25","2023-01-25 21:52","2023-01-26 12:24","2023-01-26 21:54",19.107785,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,26,-3.7,-6.7,-5.2,4.2,34,42,2023-01-26 22:13:00,2023-01-26 17:13:00
"219","end",4,68919,91,0,7.3,"59:55.0",1.334674565,0.344673442,1.004195048,0.084365777,"13:50.2",3,"good",22.21666667,2023-01-29,"2023-01-28","2023-01-28 21:56","2023-01-29 12:21","2023-01-29 21:58",15.43747167,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,29,-2.6,-10.6,-6.6,7.6,33,38,2023-01-29 22:13:00,2023-01-29 17:13:00
"225","end",5,68925,128,0,7.3,"00:00.0",1.36267799,0.743091033,0.719309919,0.33388268,"13:55.2",4,"good",22.21666667,2023-03-16,"2023-03-15","2023-03-15 23:01","2023-03-16 11:08","2023-03-16 23:03",-49.29742,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,16,2.6,-0.7,0.9,0,15,34,2023-03-16 22:13:00,2023-03-16 18:13:00
"97","end",6,77874,98,0,9.7,"59:50.5",1.184022721,0.483276501,0.833348966,0.07527268,"13:38.5",5,"good",22.21666667,2024-02-05,"2024-02-04","2024-02-04 22:06","2024-02-05 12:13","2024-02-05 22:08",5.392393335,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,2,5,1.5,-10.5,-4.5,6,11,0,2024-02-05 22:13:00,2024-02-05 17:13:00
"111","end",2,77888,73,9.7,9.7,"59:51.9",1.366469702,0.549875761,0.725015067,0.070304281,"13:39.9",7,"good",22.21666667,2024-01-25,"2024-01-24","2024-01-24 21:50","2024-01-25 12:25","2024-01-25 21:52",21.36565333,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,25,1.1,-4.5,-1.7,6.5,16,0,2024-01-25 22:13:00,2024-01-25 17:13:00
"130","end",9,77905,8,9.7,9.7,"59:51.1",0.769529754,0.602426502,0.178544799,0.124716098,"13:48.6",8,"good",22.21666667,2023-10-31,"2023-10-30","2023-10-30 21:48","2023-10-31 11:34","2023-10-31 21:46",27.02726167,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,10,31,4.5,-1.3,1.6,1.5,0,0,2023-10-31 22:13:00,2023-10-31 18:13:00
"627","end",2,90345,98,9.7,19.4,"59:46.8",1.289876414,0.658600522,0.804783464,0.089216716,"13:24.9",11,"good",22.21666667,2025-02-08,"2025-02-07","2025-02-07 22:12","2025-02-08 12:08","2025-02-08 22:13",-0.334913333,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,8,-5.2,-9.8,-7.5,0.2,18,0,2025-02-08 22:13:00,2025-02-08 17:13:00
"207","end",2,68907,13,0,7.3,"59:57.1",1.170990733,0.536394866,0.600786962,0.102422528,"14:06.8",1,"good",22.23333333,2022-10-21,"2022-10-20","2022-10-20 22:03","2022-10-21 11:20","2022-10-21 22:02",12.01405333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,21,14.8,5.2,10,0,0,38,2022-10-21 22:14:00,2022-10-21 18:14:00
"207","end",2,68907,17,0,0,"59:58.9",0.840938293,0.485539508,0.483536848,0.100359908,"14:30.5",1,"good",22.23333333,2022-10-25,"2022-10-24","2022-10-24 21:57","2022-10-25 11:26","2022-10-25 21:55",18.94202667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,25,25,11.5,18.2,0,0,35,2022-10-25 22:14:00,2022-10-25 18:14:00
"208","end",3,68908,27,7.3,0,"59:54.8",0.907720984,0.491807622,0.565227855,0.096190317,"14:11.9",1,"good",22.23333333,2022-11-02,"2022-11-01","2022-11-01 21:44","2022-11-02 11:37","2022-11-02 21:43",30.64782667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,2,14.5,3.4,8.9,0,0,0,2022-11-02 22:14:00,2022-11-02 18:14:00
"210","end",5,68910,1,7.3,0,"59:55.4",0.917686393,0.436480798,0.469696337,0.088544454,"14:27.2",1,"good",22.23333333,2022-10-14,"2022-10-13","2022-10-13 22:15","2022-10-14 11:11","2022-10-14 22:14",0.252911667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,14,16.1,6,11,8.6,0,0,2022-10-14 22:14:00,2022-10-14 18:14:00
"213","end",3,68913,96,0,7.3,"59:54.3",1.553353676,0.454538062,0.800385686,0.125591205,"14:04.1",2,"good",22.23333333,2023-01-26,"2023-01-25","2023-01-25 21:52","2023-01-26 12:24","2023-01-26 21:54",19.98491833,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,26,-3.7,-6.7,-5.2,4.2,34,42,2023-01-26 22:14:00,2023-01-26 17:14:00
"214","end",4,68914,55,7.3,7.3,"59:57.9",0.930066115,0.616011496,0.339675765,0.112179206,"14:22.3",2,"good",22.23333333,2022-11-01,"2022-10-31","2022-10-31 21:46","2022-11-01 11:36","2022-11-01 21:44",29.40520167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,1,14.6,9.3,11.9,2.1,0,0,2022-11-01 22:14:00,2022-11-01 18:14:00
"215","end",5,68915,2,14.6,7.3,"59:59.1",1.012701268,0.571449429,0.354116756,0.064985327,"14:30.6",2,"good",22.23333333,2022-10-27,"2022-10-26","2022-10-26 21:53","2022-10-27 11:29","2022-10-27 21:52",22.07731,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,27,15.6,0.5,8.1,0,0,55,2022-10-27 22:14:00,2022-10-27 18:14:00
"216","end",1,68916,5,0,7.2,"59:59.0",1.004470423,0.60915521,0.407211961,0.083054662,"14:01.7",3,"good",22.23333333,2022-10-31,"2022-10-30","2022-10-30 21:47","2022-10-31 11:34","2022-10-31 21:46",27.61226833,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,31,15.5,3.7,9.6,0,0,0,2022-10-31 22:14:00,2022-10-31 18:14:00
"220","end",5,68920,22,0,0,"59:53.1",0.505469461,0.358383369,0.10175326,0.07554185,"14:10.2",3,"good",22.23333333,2022-11-23,"2022-11-22","2022-11-22 21:21","2022-11-23 12:06","2022-11-23 21:20",53.60414167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,23,2.4,-4.1,-0.9,0,3,0,2022-11-23 22:14:00,2022-11-23 17:14:00
"221","end",1,68921,86,14.6,7.3,"59:54.2",0.779947422,0.543742391,0.288670331,0.052162458,"14:40.5",4,"good",22.23333333,2023-01-27,"2023-01-26","2023-01-26 21:54","2023-01-27 12:23","2023-01-27 21:55",19.15799167,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,27,-1.5,-12.3,-6.9,0.7,32,0,2023-01-27 22:14:00,2023-01-27 17:14:00
"225","end",5,68925,88,7.3,14.6,"58:38.0",1.279842034,0.394585603,0.906931487,0.043265202,"14:15.4",4,"good",22.23333333,2023-02-04,"2023-02-03","2023-02-03 22:05","2023-02-04 12:14","2023-02-04 22:07",7.106034998,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,4,-14.1,-29.1,-21.6,0.2,37,36,2023-02-04 22:14:00,2023-02-04 17:14:00
"109","end",10,77886,83,9.7,0,"59:54.6",0.999776954,0.496791933,0.526365927,0.077667505,"14:40.7",6,"good",22.23333333,2024-02-01,"2024-01-31","2024-01-31 22:00","2024-02-01 12:18","2024-02-01 22:02",12.29460167,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,2,1,2.9,0.5,1.7,1.3,12,32,2024-02-01 22:14:00,2024-02-01 17:14:00
"121","end",2,77898,7,0,9.7,"59:51.7",0.84933445,0.470379313,0.496633131,0.057531158,"14:37.7",8,"good",22.23333333,2023-10-24,"2023-10-23","2023-10-23 21:59","2023-10-24 11:24","2023-10-24 21:57",17.04582167,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,10,24,11.5,4.4,8,4.6,0,0,2023-10-24 22:14:00,2023-10-24 18:14:00
"121","end",2,77898,102,9.7,9.7,"41:49.1",1.404569558,0.612236692,0.907835996,0.066376388,"14:12.3",8,"good",22.23333333,2024-01-27,"2024-01-26","2024-01-26 21:53","2024-01-27 12:24","2024-01-27 21:55",19.05534,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,1,27,4.1,-0.9,1.6,2.4,14,0,2024-01-27 22:14:00,2024-01-27 17:14:00
"121","end",2,77898,111,19.41,0,"59:57.5",1.285161683,0.672948957,0.661783071,0.096363242,"14:43.1",8,"good",22.23333333,2024-02-05,"2024-02-04","2024-02-04 22:06","2024-02-05 12:13","2024-02-05 22:08",6.468481668,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,2,5,1.5,-10.5,-4.5,6,11,0,2024-02-05 22:14:00,2024-02-05 17:14:00
"608","end",3,90326,106,0,9.7,"59:56.7",0.949621267,0.480955325,0.740960169,0.068408752,"14:33.3",9,"good",22.23333333,2025-02-05,"2025-02-04","2025-02-04 22:07","2025-02-05 12:12","2025-02-05 22:09",5.222090002,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,5,-12.7,-18.7,-15.7,0.3,14,32,2025-02-05 22:14:00,2025-02-05 17:14:00
"617","end",2,90335,109,0,9.7,"59:55.0",0.981658944,0.418078002,0.859761872,0.070471234,"14:51.2",10,"good",22.23333333,2025-02-10,"2025-02-09","2025-02-09 22:15","2025-02-10 12:06","2025-02-10 22:16",-1.829896669,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,10,-6,-11.1,-8.6,0,21,0,2025-02-10 22:14:00,2025-02-10 17:14:00
"627","end",2,90345,112,0,0,"59:57.6",1.079454901,0.648215294,0.588204169,0.098915801,"14:14.6",11,"good",22.23333333,2025-02-22,"2025-02-21","2025-02-21 22:32","2025-02-22 11:47","2025-02-22 22:34",-19.75738,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,22,-1.7,-14.5,-8.1,0,27,0,2025-02-22 22:14:00,2025-02-22 17:14:00
"627","end",2,90345,114,9.7,0,"59:54.6",0.798524987,0.469702701,0.4604863,0.083292058,"14:01.9",11,"good",22.23333333,2025-02-24,"2025-02-23","2025-02-23 22:35","2025-02-24 11:44","2025-02-24 22:36",-22.80201333,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,24,6.8,-4.4,1.2,0,26,44,2025-02-24 22:14:00,2025-02-24 17:14:00
"635","end",10,90353,86,0,9.7,"59:52.8",0.649916879,0.546816117,0.214951426,0.084449397,"14:58.2",11,"good",22.23333333,2025-02-06,"2025-02-05","2025-02-05 22:09","2025-02-06 12:11","2025-02-06 22:10",4.169538335,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,6,0.9,-17.8,-8.4,5.5,14,48,2025-02-06 22:14:00,2025-02-06 17:14:00
"206","end",1,68906,17,0,0,"59:56.9",0.905045009,0.541623988,0.489166452,0.104924818,"15:12.5",1,"good",22.25,2022-10-28,"2022-10-27","2022-10-27 21:52","2022-10-28 11:30","2022-10-28 21:50",24.32481167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,28,9.3,-1.2,4,0,0,0,2022-10-28 22:15:00,2022-10-28 18:15:00
"207","end",2,68907,16,0,0,"59:58.5",1.239857039,0.448483303,0.895661738,0.093332195,"15:43.1",1,"good",22.25,2022-10-24,"2022-10-23","2022-10-23 21:58","2022-10-24 11:25","2022-10-24 21:57",18.550975,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,24,20,9.2,14.6,0,0,0,2022-10-24 22:15:00,2022-10-24 18:15:00
"207","end",2,68907,126,0,7.3,"59:53.6",1.052660804,0.505469362,0.768384561,0.19529888,"15:16.4",1,"good",22.25,2023-02-11,"2023-02-10","2023-02-10 22:15","2023-02-11 12:05","2023-02-11 22:17",-2.160613334,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,11,-0.5,-7.6,-4.1,0.5,28,38,2023-02-11 22:15:00,2023-02-11 17:15:00
"208","end",3,68908,23,0,7.3,"59:54.8",1.044861937,0.423467041,0.84034882,0.094001333,"15:32.2",1,"good",22.25,2022-10-29,"2022-10-28","2022-10-28 21:50","2022-10-29 11:31","2022-10-29 21:49",26.16928,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,29,14.4,-0.9,6.7,0,0,0,2022-10-29 22:15:00,2022-10-29 18:15:00
"211","end",1,68911,6,7.2,0.1,"59:55.3",0.897332085,0.681374592,0.307032628,0.10097573,"15:39.9",2,"good",22.25,2022-10-22,"2022-10-21","2022-10-21 22:02","2022-10-22 11:22","2022-10-22 22:00",15.232355,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,22,22,5,13.5,0,0,0,2022-10-22 22:15:00,2022-10-22 18:15:00
"212","end",2,68912,5,7.3,0,"59:53.2",1.237483733,0.580187426,0.734620827,0.071037253,"15:45.1",2,"good",22.25,2022-10-28,"2022-10-27","2022-10-27 21:52","2022-10-28 11:30","2022-10-28 21:50",24.86865,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,28,9.3,-1.2,4,0,0,0,2022-10-28 22:15:00,2022-10-28 18:15:00
"213","end",3,68913,1,0,7.3,"59:54.1",0.944961378,0.472593735,0.580819707,0.090944582,"15:53.4",2,"good",22.25,2022-10-23,"2022-10-22","2022-10-22 22:00","2022-10-23 11:23","2022-10-23 21:58",17.09044667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,23,20.9,5.8,13.3,0.2,0,0,2022-10-23 22:15:00,2022-10-23 18:15:00
"104","end",5,77881,224,9.7,9.7,"59:56.3",0.521862983,0.426516132,0.095167956,0.060515674,"15:21.0",6,"good",22.25,2024-06-15,"2024-06-14","2024-06-15 0:46","2024-06-15 9:08","2024-06-16 0:47",-151.9830333,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,6,15,20.2,9.5,14.8,0.3,0,39,2024-06-15 22:15:00,2024-06-15 18:15:00
"109","end",10,77886,84,0,9.7,"59:51.5",0.818421614,0.459143549,0.399096261,0.0692275,"15:55.2",6,"good",22.25,2024-02-02,"2024-02-01","2024-02-01 22:02","2024-02-02 12:17","2024-02-02 22:03",12.06964333,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,2,2,0.8,-4.7,-1.9,0.7,12,0,2024-02-02 22:15:00,2024-02-02 17:15:00
"608","end",3,90326,105,0,9.7,"59:51.7",1.014661827,0.420272897,0.774757038,0.07829253,"15:07.3",9,"good",22.25,2025-02-04,"2025-02-03","2025-02-03 22:06","2025-02-04 12:14","2025-02-04 22:07",7.254179998,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,4,-3.9,-14.5,-9.2,0,19,44,2025-02-04 22:15:00,2025-02-04 17:15:00
"617","end",2,90335,100,0,9.69,"59:53.3",0.945868436,0.268588269,0.81527022,0.029366353,"15:09.0",10,"good",22.25,2025-02-01,"2025-01-31","2025-01-31 22:02","2025-02-01 12:17","2025-02-01 22:03",11.68329833,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,1,-8.6,-19.4,-14,0,13,43,2025-02-01 22:15:00,2025-02-01 17:15:00
"617","end",2,90335,112,0,9.7,"59:55.5",0.930883382,0.494824786,0.801111911,0.092081838,"15:20.8",10,"good",22.25,2025-02-13,"2025-02-12","2025-02-12 22:19","2025-02-13 12:01","2025-02-13 22:21",-5.719201668,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,13,-2.9,-11.8,-7.4,22.1,23,60,2025-02-13 22:15:00,2025-02-13 17:15:00
"631","end",6,90349,81,0,9.7,"59:52.9",1.219589236,0.401199126,0.849910151,0.075275561,"15:08.4",11,"good",22.25,2025-01-31,"2025-01-30","2025-01-30 22:00","2025-01-31 12:18","2025-01-31 22:02",13.14078333,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,1,31,-2.5,-11.6,-7,0.2,15,43,2025-01-31 22:15:00,2025-01-31 17:15:00
"634","end",9,90352,74,9.7,9.7,"59:51.6",0.631986414,0.473610821,0.140960368,0.042979565,"15:36.2",11,"good",22.25,2025-01-25,"2025-01-24","2025-01-24 21:51","2025-01-25 12:25","2025-01-25 21:53",22.25405167,"black",1,"NDG","3",-73.74,45.47,"PETI",2025,1,25,-3.4,-19.9,-11.6,0.4,6,41,2025-01-25 22:15:00,2025-01-25 17:15:00
"206","end",1,68906,13,0,7.2,"59:59.6",1.161190045,0.504908196,0.687985468,0.108044517,"16:57.5",1,"good",22.26666667,2022-10-24,"2022-10-23","2022-10-23 21:58","2022-10-24 11:25","2022-10-24 21:57",19.79118667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,24,20,9.2,14.6,0,0,0,2022-10-24 22:16:00,2022-10-24 18:16:00
"206","end",1,68906,18,0,0,"59:54.3",0.770882384,0.503211816,0.326763376,0.098474145,"16:44.8",1,"good",22.26666667,2022-10-29,"2022-10-28","2022-10-28 21:50","2022-10-29 11:31","2022-10-29 21:49",27.37982666,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,29,14.4,-0.9,6.7,0,0,0,2022-10-29 22:16:00,2022-10-29 18:16:00
"207","end",2,68907,121,7.3,0,"59:59.9",1.637079475,0.490832734,1.101249401,0.113203346,"16:13.7",1,"good",22.26666667,2023-02-06,"2023-02-05","2023-02-05 22:08","2023-02-06 12:12","2023-02-06 22:10",6.128969999,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,6,-2.3,-12.9,-7.6,0.2,37,0,2023-02-06 22:16:00,2023-02-06 17:16:00
